Disease,Disease_id,Gene,Gene_id,UniProt,Gene_Full_Name,Protein_Class,N_diseases_g,DSI_g,DPI_g,pLI,Score_gda,EL_gda,EI_gda,N_PMIDs,N_SNPs_gda,First_Ref,Last_Ref
Alzheimer's Disease,C0002395,RNF213,57674,Q63HN8,ring finger protein 213,,59,0.628,0.538,0.00000000000000000000000000000000000000000000000000000049078,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,MAGEE1,57692,Q9HCI5,MAGE family member E1,Cell adhesion,19,0.736,0.423,0.97046,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,PRX,57716,Q9BXM0,periaxin,,75,0.65,0.577,0.000000000000021337,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,EPG5,57724,Q9HCE0,ectopic P-granules autophagy protein 5 homolog,,94,0.623,0.769,0.00000000000013508,0.01,,1,1,2,2016,2016
Alzheimer's Disease,C0002395,SUGP1,57794,Q8IWZ8,SURP and G-patch domain containing 1,Nucleic acid binding,72,0.623,0.615,0.99568,0.01,,1,1,0,2016,2016
Alzheimer's Disease,C0002395,BAK1,578,Q16611,BCL2 antagonist/killer 1,Signaling,115,0.555,0.769,0.0000074028,0.01,,1,1,0,2007,2007
Alzheimer's Disease,C0002395,PTPN11,5781,Q06124,protein tyrosine phosphatase non-receptor type 11,,702,0.385,0.923,0.99998,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,LSM2,57819,Q9Y333,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated",Nucleic acid binding,42,0.65,0.577,0.000024045,0.01,,1,1,0,2013,2013
Alzheimer's Disease,C0002395,PTPN13,5783,Q12923,protein tyrosine phosphatase non-receptor type 13,,77,0.592,0.654,0.00000000000000000000000014172,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,ZNF410,57862,Q86VK4,zinc finger protein 410,Transcription factor,75,0.585,0.769,0.35337,0.01,,1,1,0,2011,2011
Alzheimer's Disease,C0002395,PURA,5813,Q00577,purine rich element binding protein A,Nucleic acid binding,83,0.644,0.5,0.94029,0.01,,1,1,0,2008,2008
Alzheimer's Disease,C0002395,PTBP2,58155,Q9UKA9,polypyrimidine tract binding protein 2,,55,0.628,0.615,0.99883,0.01,,1,1,0,2011,2011
Alzheimer's Disease,C0002395,JAM2,58494,P57087,junctional adhesion molecule 2,,17,0.736,0.462,0.006155,0.01,,1,1,1,2015,2015
Alzheimer's Disease,C0002395,PRM3,58531,Q9NNZ6,protamine 3,Nucleic acid binding,40,0.663,0.5,0.35959,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,RAB27A,5873,P51159,"RAB27A, member RAS oncogene family",,108,0.585,0.692,0.00000030027,0.01,,1,1,0,2011,2011
Alzheimer's Disease,C0002395,RAB27B,5874,O00194,"RAB27B, member RAS oncogene family",,64,0.608,0.692,0.038714,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,RAC2,5880,P15153,Rac family small GTPase 2,Enzyme modulator,119,0.556,0.731,0.96627,0.01,,1,1,0,2010,2010
Alzheimer's Disease,C0002395,RAD23B,5887,P54727,"RAD23 homolog B, nucleotide excision repair protein",Nucleic acid binding,51,0.638,0.731,0.9963,0.01,,1,1,0,2006,2006
Alzheimer's Disease,C0002395,RAD52,5893,P43351,"RAD52 homolog, DNA repair protein",Nucleic acid binding,63,0.61,0.654,0.000000000071128,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,RAF1,5894,P04049,"Raf-1 proto-oncogene, serine/threonine kinase",Kinase,470,0.418,0.885,0.85295,0.01,,1,1,0,2006,2006
Alzheimer's Disease,C0002395,RAN,5901,P62826,"RAN, member RAS oncogene family",Enzyme modulator,87,0.576,0.808,0.97576,0.01,,1,1,0,2013,2013
Alzheimer's Disease,C0002395,RARRES2,5919,Q99969,retinoic acid receptor responder 2,,180,0.519,0.731,0.00002716,0.01,,1,1,0,2020,2020
Alzheimer's Disease,C0002395,RASA1,5921,P20936,RAS p21 protein activator 1,Enzyme modulator,237,0.481,0.885,1,0.01,,1,1,0,2016,2016
Alzheimer's Disease,C0002395,RASGRF1,5923,Q13972,Ras protein specific guanine nucleotide releasing factor 1,Enzyme modulator,124,0.537,0.769,0.99999,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,RB1,5925,P06400,RB transcriptional corepressor 1,Nucleic acid binding,339,0.444,0.885,1,0.01,,1,1,0,2008,2008
Alzheimer's Disease,C0002395,NTN4,59277,Q9HB63,netrin 4,Enzyme modulator,35,0.695,0.538,0.91585,0.01,,1,1,0,2015,2015
Alzheimer's Disease,C0002395,RBBP6,5930,Q7Z6E9,"RB binding protein 6, ubiquitin ligase",Enzyme,63,0.638,0.538,1,0.01,,1,1,0,2012,2012
Alzheimer's Disease,C0002395,RBL2,5934,Q08999,RB transcriptional corepressor like 2,Nucleic acid binding,89,0.579,0.769,0.99835,0.01,,1,1,0,2007,2007
Alzheimer's Disease,C0002395,TRPV4,59341,Q9HBA0,transient receptor potential cation channel subfamily V member 4,Ion channel,422,0.457,0.808,0.0000000000000002237,0.01,,1,1,0,2013,2013
Alzheimer's Disease,C0002395,RBM3,5935,P98179,RNA binding motif protein 3,Nucleic acid binding,73,0.595,0.654,0.82616,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,RET,5979,P07949,ret proto-oncogene,Kinase,607,0.392,0.885,1,0.01,,1,1,0,2014,2014
Alzheimer's Disease,C0002395,TRIM27,5987,P14373,tripartite motif containing 27,,90,0.572,0.808,0.99685,0.01,,1,1,0,2020,2020
Alzheimer's Disease,C0002395,RHD,6007,Q02161,Rh blood group D antigen,,67,0.612,0.654,0.000028534,0.01,,1,1,0,2014,2014
Alzheimer's Disease,C0002395,RHO,6010,P08100,rhodopsin,G-protein coupled receptor,178,0.525,0.769,0.00013108,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,RNASE1,6035,P07998,"ribonuclease A family member 1, pancreatic",,68,0.604,0.692,0.025608,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,BCL6,604,P41182,BCL6 transcription repressor,,309,0.444,0.808,0.96038,0.01,,0,1,0,2017,2017
Alzheimer's Disease,C0002395,BRD2,6046,P25440,bromodomain containing 2,Epigenetic regulator,303,0.45,0.808,0.99957,0.01,,1,1,0,2004,2004
Alzheimer's Disease,C0002395,HPSE2,60495,Q8WWQ2,heparanase 2 (inactive),Enzyme,81,0.588,0.692,0.00015083,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,PROK2,60675,Q9HC23,prokineticin 2,Signaling,151,0.555,0.769,0.013828,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,SNORD15A,6079,,"small nucleolar RNA, C/D box 15A",,41,0.653,0.577,,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,ROM1,6094,Q03395,retinal outer segment membrane protein 1,,117,0.579,0.654,0.00041221,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,RORA,6095,P35398,RAR related orphan receptor A,Nuclear receptor,158,0.533,0.808,0.40096,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,RPA1,6117,P27694,replication protein A1,Nucleic acid binding,59,0.619,0.692,0.08777,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,BCR,613,P11274,BCR activator of RhoGEF and GTPase,Enzyme modulator,392,0.431,0.885,0.98761,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,RPL13,6137,P26373,ribosomal protein L13,Nucleic acid binding,20,0.751,0.385,0.95062,0.01,,1,1,0,2010,2010
Alzheimer's Disease,C0002395,RPL15,6138,P61313,ribosomal protein L15,Nucleic acid binding,47,0.686,0.615,0.97146,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,BCS1L,617,Q9Y276,"BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone",,172,0.534,0.808,0.00000000000046972,0.01,,1,1,0,2012,2012
Alzheimer's Disease,C0002395,RPS3A,6189,P61247,ribosomal protein S3A,Enzyme,7,0.839,0.192,0.97002,0.01,,1,1,0,2006,2006
Alzheimer's Disease,C0002395,MBOAT4,619373,Q96T53,membrane bound O-acyltransferase domain containing 4,,23,0.729,0.423,0.00000013575,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,MIR484,619553,,microRNA 484,,48,0.638,0.577,,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,RPS6KB2,6199,Q9UBS0,ribosomal protein S6 kinase B2,Kinase,35,0.678,0.538,0.0000000000000000000059588,0.01,,1,1,1,2011,2011
Alzheimer's Disease,C0002395,RPS21,6227,P63220,ribosomal protein S21,Nucleic acid binding,11,0.805,0.269,0.1406,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,RPS23,6228,P62266,ribosomal protein S23,Nucleic acid binding,37,0.7,0.5,0.85944,0.01,,1,1,0,2010,2010
Alzheimer's Disease,C0002395,RREB1,6239,Q92766,ras responsive element binding protein 1,,227,0.5,0.808,1,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,BDKRB2,624,P30411,bradykinin receptor B2,G-protein coupled receptor,105,0.585,0.808,0.11863,0.01,,1,1,0,2002,2002
Alzheimer's Disease,C0002395,S100A8,6279,P05109,S100 calcium binding protein A8,Calcium-binding protein,369,0.43,0.962,0.13761,0.01,,1,1,0,2004,2004
Alzheimer's Disease,C0002395,S100A10,6281,P60903,S100 calcium binding protein A10,Calcium-binding protein,150,0.528,0.769,0.16843,0.01,,1,1,0,2015,2015
Alzheimer's Disease,C0002395,SAA2,6289,P0DJI9,serum amyloid A2,Transporter,103,0.568,0.731,0.0000027019,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,TSPAN31,6302,Q12999,tetraspanin 31,,112,0.556,0.654,0.21925,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,SCN1A,6323,P35498,sodium voltage-gated channel alpha subunit 1,Ion channel,287,0.477,0.808,1,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,BGN,633,P21810,biglycan,,253,0.484,0.808,0.45229,0.01,,1,1,0,1999,1999
Alzheimer's Disease,C0002395,SCP2,6342,P22307,sterol carrier protein 2,,50,0.644,0.5,0.00000087451,0.01,,1,1,0,2007,2007
Alzheimer's Disease,C0002395,CCL1,6346,P22362,C-C motif chemokine ligand 1,Signaling,79,0.587,0.692,0.0079669,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,CCL8,6355,P80075,C-C motif chemokine ligand 8,Signaling,115,0.546,0.692,0.041412,0.01,,1,1,1,2009,2009
Alzheimer's Disease,C0002395,CCL19,6363,Q99731,C-C motif chemokine ligand 19,Signaling,126,0.542,0.692,0.31691,0.01,,1,1,0,2015,2015
Alzheimer's Disease,C0002395,CCL20,6364,P78556,C-C motif chemokine ligand 20,Signaling,242,0.474,0.846,0.00024242,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,CCL21,6366,O00585,C-C motif chemokine ligand 21,Signaling,186,0.502,0.769,0.036239,0.01,,1,1,0,2015,2015
Alzheimer's Disease,C0002395,BID,637,P55957,BH3 interacting domain death agonist,,117,0.555,0.808,0.000000000015646,0.01,,0,1,0,2011,2011
Alzheimer's Disease,C0002395,CXCL11,6373,O14625,C-X-C motif chemokine ligand 11,Signaling,164,0.519,0.808,0.31408,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,NECAB3,63941,Q96P71,N-terminal EF-hand calcium binding protein 3,,7,0.861,0.192,0.00002751,0.01,,1,1,0,2008,2008
Alzheimer's Disease,C0002395,FKBPL,63943,Q9UIM3,FKBP prolyl isomerase like,Enzyme,23,0.736,0.346,0.000000000079526,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,NEUROG2,63973,Q9H2A3,neurogenin 2,Enzyme,20,0.716,0.5,0.81093,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,ERVK-6,64006,,"endogenous retrovirus group K member 6, envelope",,162,0.521,0.808,,0.01,,1,1,0,1999,1999
Alzheimer's Disease,C0002395,SELE,6401,P16581,selectin E,,327,0.447,0.808,0.00000000079058,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,GOLPH3,64083,Q9H4A6,golgi phosphoprotein 3,,140,0.53,0.808,0.23586,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,GFRA4,64096,Q9GZZ7,GDNF family receptor alpha 4,,7,0.821,0.308,0.0013789,0.01,,0,1,0,2014,2014
Alzheimer's Disease,C0002395,BLM,641,P54132,BLM RecQ like helicase,,158,0.535,0.808,0.0000000000000015376,0.01,,1,1,0,2013,2013
Alzheimer's Disease,C0002395,CENPK,64105,Q9BS16,centromere protein K,,19,0.743,0.423,0.000000000030771,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,PDF,64146,Q9HBH1,"peptide deformylase, mitochondrial",,13,0.792,0.308,0.0000058706,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,MAP2K4,6416,P45985,mitogen-activated protein kinase kinase 4,Kinase,100,0.559,0.692,0.99709,0.01,,1,1,0,2015,2015
Alzheimer's Disease,C0002395,ECSCR,641700,Q19T08,endothelial cell surface expressed chemotaxis and apoptosis regulator,,19,0.729,0.423,0.00042521,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,DPEP2,64174,Q9H4A9,dipeptidase 2,,13,0.805,0.269,0.00000000032234,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,SFRP1,6422,Q8N474,secreted frizzled related protein 1,,227,0.479,0.846,0.96457,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,SRSF1,6426,Q07955,serine and arginine rich splicing factor 1,Nucleic acid binding,98,0.563,0.692,0.98268,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,SRSF3,6428,P84103,serine and arginine rich splicing factor 3,Nucleic acid binding,60,0.619,0.615,0.96323,0.01,,1,1,0,2012,2012
Alzheimer's Disease,C0002395,SRSF5,6430,Q13243,serine and arginine rich splicing factor 5,Nucleic acid binding,74,0.604,0.808,0.69255,0.01,,1,1,0,2015,2015
Alzheimer's Disease,C0002395,SRSF6,6431,Q13247,serine and arginine rich splicing factor 6,Nucleic acid binding,37,0.67,0.462,0.91099,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,NOC3L,64318,Q8WTT2,NOC3 like DNA replication regulator,,7,0.821,0.154,0.000000000000028342,0.01,,1,1,0,2011,2011
Alzheimer's Disease,C0002395,TRA2B,6434,P62995,transformer 2 beta homolog,Nucleic acid binding,31,0.7,0.5,0.99312,0.01,,1,1,0,2015,2015
Alzheimer's Disease,C0002395,GREM2,64388,Q9H772,"gremlin 2, DAN family BMP antagonist",,22,0.722,0.5,0.031824,0.01,,1,1,1,2013,2013
Alzheimer's Disease,C0002395,SFTPC,6440,P11686,surfactant protein C,,132,0.556,0.692,0.00075276,0.01,,1,1,0,2011,2011
Alzheimer's Disease,C0002395,ARAP3,64411,Q8WWN8,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3",,20,0.751,0.346,0.00001647,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,SGSH,6448,P51688,N-sulfoglucosamine sulfohydrolase,Enzyme,80,0.638,0.692,0.00010158,0.01,,1,1,0,2012,2012
Alzheimer's Disease,C0002395,CLEC7A,64581,Q9BXN2,C-type lectin domain containing 7A,,126,0.553,0.769,0.0000000000055087,0.01,,1,1,0,2020,2020
Alzheimer's Disease,C0002395,BNC1,646,Q01954,basonuclin 1,Nucleic acid binding,21,0.736,0.423,0.96479,0.01,,1,1,0,2016,2016
Alzheimer's Disease,C0002395,LOC646506,646506,,lysosomal associated membrane protein 1 pseudogene,,1,1,0.077,,0.01,,1,1,0,2006,2006
Alzheimer's Disease,C0002395,NUCKS1,64710,Q9H1E3,nuclear casein kinase and cyclin dependent kinase substrate 1,,36,0.691,0.5,0.96937,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,GMNC,647309,A6NCL1,geminin coiled-coil domain containing,,4,0.89,0.077,0.44666,0.01,,1,1,0,2013,2013
Alzheimer's Disease,C0002395,TNS3,64759,Q68CZ2,tensin 3,,50,0.653,0.615,1,0.01,,1,1,0,1998,1998
Alzheimer's Disease,C0002395,DEPTOR,64798,Q8TB45,DEP domain containing MTOR interacting protein,Enzyme modulator,57,0.626,0.654,0.0000000000037245,0.01,,1,1,0,2014,2014
Alzheimer's Disease,C0002395,NMNAT1,64802,Q9HAN9,nicotinamide nucleotide adenylyltransferase 1,Enzyme,57,0.656,0.269,0.035353,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,P2RY12,64805,Q9H244,purinergic receptor P2Y12,G-protein coupled receptor,153,0.533,0.731,0.0016859,0.01,,0,1,0,2019,2019
Alzheimer's Disease,C0002395,AD6,64851,,Alzheimer disease 6,,1,1,0.077,,0.01,,0,1,0,2004,2004
Alzheimer's Disease,C0002395,BMP1,649,P13497,bone morphogenetic protein 1,,121,0.554,0.769,0.00088564,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,PMEL,6490,P40967,premelanosome protein,Signaling,138,0.531,0.769,0.0000000000000000030571,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,SLC1A1,6505,P43005,solute carrier family 1 member 1,Transporter,122,0.561,0.654,0.0000086876,0.01,,1,1,0,2011,2011
Alzheimer's Disease,C0002395,NBEAL1,65065,Q6ZS30,neurobeachin like 1,,60,0.638,0.692,0.0000000000000000000000000000000051093,0.01,,1,1,0,2000,2000
Alzheimer's Disease,C0002395,SCFV,652070,,single-chain Fv fragment,,40,0.647,0.538,,0.01,,1,1,0,2009,2009
Alzheimer's Disease,C0002395,SLC5A2,6524,P31639,solute carrier family 5 member 2,Transporter,214,0.499,0.769,0.000000000000049184,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,UBE2Z,65264,Q9H832,ubiquitin conjugating enzyme E2 Z,,82,0.601,0.654,0.93838,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,SLC6A1,6529,P30531,solute carrier family 6 member 1,Transporter,106,0.592,0.538,0.99993,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,NCF1,653361,P14598,neutrophil cytosolic factor 1,,170,0.521,0.808,0.000028311,0.01,,1,1,0,2008,2008
Alzheimer's Disease,C0002395,SPAG11A,653423,Q08648;Q6PDA7,sperm associated antigen 11A,,44,0.65,0.731,0.000069645,0.01,,1,1,0,2005,2005
Alzheimer's Disease,C0002395,SFTPA1,653509,Q8IWL2,surfactant protein A1,,139,0.546,0.808,0.0003678,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,GSTT2B,653689,P0CG30,glutathione S-transferase theta 2B (gene/pseudogene),,11,0.792,0.385,0.72219,0.01,,1,1,0,2016,2016
Alzheimer's Disease,C0002395,FAM72B,653820,Q86X60,family with sequence similarity 72 member B,,26,0.705,0.385,0.0013854,0.01,,1,1,0,2009,2009
Alzheimer's Disease,C0002395,SLC6A12,6539,P48065,solute carrier family 6 member 12,Transporter,28,0.716,0.5,0.000000012837,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,IQCJ,654502,Q1A5X6,IQ motif containing J,,6,0.839,0.115,0.0006522,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,SLC8A1,6546,P32418,solute carrier family 8 member A1,Transporter,146,0.544,0.769,0.9957,0.01,,1,1,0,2012,2012
Alzheimer's Disease,C0002395,SLC8A3,6547,P57103,solute carrier family 8 member A3,Transporter,51,0.666,0.346,0.00073391,0.01,,1,1,0,2015,2015
Alzheimer's Disease,C0002395,SLC10A2,6555,Q12908,solute carrier family 10 member 2,Transporter,66,0.621,0.538,0.000000000000000095802,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,SLC11A1,6556,P49279,solute carrier family 11 member 1,Transporter,141,0.525,0.846,0.00000000000000000015485,0.01,,1,1,0,2005,2005
Alzheimer's Disease,C0002395,SLC12A3,6559,P55017,solute carrier family 12 member 3,Transporter,252,0.493,0.808,0.000000000000000000000000000000030324,0.01,,0,1,0,2006,2006
Alzheimer's Disease,C0002395,SLC16A1,6566,P53985,solute carrier family 16 member 1,Transporter,195,0.499,0.846,0.00073565,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,SLC18A1,6570,P54219,solute carrier family 18 member A1,Transporter,45,0.647,0.462,0.0000000000000000000028012,0.01,,1,1,0,2009,2009
Alzheimer's Disease,C0002395,SLC22A2,6582,O15244,solute carrier family 22 member 2,Transporter,98,0.572,0.769,0.0000000000020202,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,SLC22A5,6584,O76082,solute carrier family 22 member 5,Transporter,103,0.608,0.731,0.00000000000000052651,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,SLIT3,6586,O75094,slit guidance ligand 3,,62,0.623,0.615,0.75233,0.01,,1,1,0,2015,2015
Alzheimer's Disease,C0002395,SLN,6588,O00631,sarcolipin,,69,0.612,0.5,0.28701,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,LYNX1,66004,P0DP58,Ly6/neurotoxin 1,,16,0.751,0.269,0.026317,0.01,,1,1,0,2016,2016
Alzheimer's Disease,C0002395,SMPD2,6610,O60906,sphingomyelin phosphodiesterase 2,,28,0.686,0.423,0.0000000000000000035507,0.01,,1,1,0,2015,2015
Alzheimer's Disease,C0002395,SUMO2,6613,P61956,small ubiquitin like modifier 2,,42,0.666,0.615,0.86943,0.01,,1,1,2,2016,2016
Alzheimer's Disease,C0002395,SNRNP70,6625,P08621,small nuclear ribonucleoprotein U1 subunit 70,Nucleic acid binding,67,0.595,0.692,0.99926,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,SNRPG,6637,P62308,small nuclear ribonucleoprotein polypeptide G,Nucleic acid binding,9,0.89,0.115,0.80443,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,MIR545,664614,,microRNA 545,,34,0.674,0.538,,0.01,,0,1,0,2017,2017
Alzheimer's Disease,C0002395,SOD3,6649,P08294,superoxide dismutase 3,Enzyme,138,0.531,0.808,0.00072272,0.01,,1,1,0,2016,2016
Alzheimer's Disease,C0002395,SOS1,6654,Q07889,SOS Ras/Rac guanine nucleotide exchange factor 1,Enzyme modulator,261,0.485,0.808,1,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,SOS2,6655,Q07890,SOS Ras/Rho guanine nucleotide exchange factor 2,Enzyme modulator,92,0.608,0.692,0.99955,0.01,,1,1,0,2007,2007
Alzheimer's Disease,C0002395,SOX3,6658,P41225,SRY-box transcription factor 3,Transcription factor,151,0.535,0.731,0.44948,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,SOX5,6660,P35711,SRY-box transcription factor 5,,150,0.545,0.769,0.99995,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,SP4,6671,Q02446,Sp4 transcription factor,Nucleic acid binding,30,0.711,0.423,0.99288,0.01,,0,1,1,2012,2012
Alzheimer's Disease,C0002395,SQLE,6713,Q14534,squalene epoxidase,Enzyme,36,0.674,0.577,0.97594,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,SRF,6722,P11831,serum response factor,Transcription factor,147,0.534,0.808,0.97545,0.01,,1,1,0,2007,2007
Alzheimer's Disease,C0002395,SRM,6723,P19623,spermidine synthase,Enzyme,37,0.666,0.577,0.23479,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,SSTR2,6752,P30874,somatostatin receptor 2,G-protein coupled receptor,149,0.539,0.731,0.44416,0.01,,1,1,0,2015,2015
Alzheimer's Disease,C0002395,SSTR3,6753,P32745,somatostatin receptor 3,G-protein coupled receptor,44,0.659,0.423,0.000099007,0.01,,1,1,1,2012,2012
Alzheimer's Disease,C0002395,ST2,6761,,suppression of tumorigenicity 2,,96,0.576,0.692,,0.01,,1,1,0,2016,2016
Alzheimer's Disease,C0002395,ST14,6768,Q9Y5Y6,suppression of tumorigenicity 14,Enzyme,170,0.514,0.769,0.56042,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,STAR,6770,P49675,steroidogenic acute regulatory protein,,177,0.513,0.808,0.000000000087679,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,STC1,6781,P52823,stanniocalcin 1,Signaling,137,0.532,0.731,0.20364,0.01,,1,1,0,2017,2017
Alzheimer's Disease,C0002395,STIM1,6786,Q13586,stromal interaction molecule 1,,247,0.501,0.808,0.77534,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,STK11,6794,Q15831,serine/threonine kinase 11,Kinase,372,0.435,0.808,0.9934,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,STX1A,6804,Q16623,syntaxin 1A,Transporter,74,0.621,0.654,0.9785,0.01,,1,1,1,2019,2019
Alzheimer's Disease,C0002395,STXBP1,6812,P61764,syntaxin binding protein 1,Transporter,213,0.532,0.692,1,0.01,,1,1,0,2006,2006
Alzheimer's Disease,C0002395,SUOX,6821,P51687,sulfite oxidase,,67,0.638,0.615,0.0000009399,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,ABCC8,6833,Q09428,ATP binding cassette subfamily C member 8,Transporter,317,0.474,0.846,0.0000000000000000000000079571,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,SURF1,6834,Q15526,SURF1 cytochrome c oxidase assembly factor,Enzyme,150,0.578,0.654,0.00000000000015883,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,VAMP1,6843,P23763,vesicle associated membrane protein 1,,124,0.628,0.538,0.0039396,0.01,,1,1,0,2015,2015
Alzheimer's Disease,C0002395,VAMP2,6844,P63027,vesicle associated membrane protein 2,,47,0.65,0.462,0.88736,0.01,,1,1,0,2019,2019
Alzheimer's Disease,C0002395,TACR2,6865,P21452,tachykinin receptor 2,G-protein coupled receptor,33,0.7,0.5,0.000088349,0.01,,1,1,0,2011,2011
Alzheimer's Disease,C0002395,MAP3K7,6885,O43318,mitogen-activated protein kinase kinase kinase 7,Kinase,273,0.477,0.808,0.99971,0.01,,1,1,0,2018,2018
Alzheimer's Disease,C0002395,TARBP2,6895,Q15633,TARBP2 subunit of RISC loading complex,,49,0.65,0.5,0.46644,0.01,,1,1,1,2017,2017
